HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbO,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbR,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT,HbT
S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14,S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14,S1-D1,S1-D6,S2-D2,S2-D7,S3-D2,S3-D3,S3-D8,S4-D3,S4-D4,S4-D9,S5-D4,S5-D10,S6-D5,S6-D11,S7-D1,S7-D6,S7-D12,S7-D13,S8-D2,S8-D7,S8-D8,S9-D3,S9-D8,S9-D9,S10-D4,S10-D9,S10-D10,S11-D5,S11-D11,S12-D12,S12-D13,S13-D11,S13-D14,S14-D11,S14-D14
-0.063915,-0.180697,-0.193961,-0.249736,-0.121124,-0.224993,-0.207811,-0.062413,-0.237655,-0.051436,-0.134202,-0.210423,-0.153486,-0.100742,-0.080404,-0.0949,0.007619,-0.04457,-0.038212,-0.093081,-0.21601,-0.203261,-0.143985,-0.122169,-0.139297,-0.053237,-0.349458,-0.287471,-0.139834,-0.03947,-0.104813,-0.07029,-0.077297,-0.072099,-0.001006,-0.031555,0.017653,0.060073,0.038856,0.0461,0.053517,-0.078491,-0.009869,0.001038,0.010732,-0.074716,0.100551,0.014301,0.053595,-0.058321,0.042415,-0.008372,-0.001123,0.012268,-0.063328,0.047095,-0.109689,-0.053799,-0.072621,0.023688,-0.052114,-0.047604,-0.061814,-0.056591,0.024972,0.047619,0.011469,-0.000499,-0.019057,-0.040657,-0.09547,-0.163044,-0.133888,-0.21088,-0.075024,-0.171475,-0.286302,-0.072282,-0.236616,-0.040704,-0.208918,-0.109872,-0.139184,-0.047146,-0.138725,-0.052485,-0.000753,-0.045693,-0.025944,-0.156409,-0.168915,-0.31295,-0.197784,-0.19479,-0.115609,-0.10535,-0.397062,-0.349286,-0.196426,-0.014498,-0.057194,-0.05882,-0.077797,-0.091156,-0.041663
-0.066866,-0.1823,-0.192598,-0.249081,-0.122244,-0.230095,-0.211084,-0.065576,-0.242595,-0.05373,-0.134577,-0.210413,-0.154064,-0.104197,-0.081101,-0.09637,0.005534,-0.045463,-0.038774,-0.094618,-0.218078,-0.205856,-0.145753,-0.124558,-0.140904,-0.055526,-0.352072,-0.294688,-0.140866,-0.041744,-0.10758,-0.074136,-0.080452,-0.075537,-0.004969,-0.032982,0.017446,0.061295,0.039363,0.046283,0.053953,-0.078783,-0.009497,0.002842,0.011121,-0.075327,0.103502,0.016663,0.053614,-0.057487,0.042241,-0.008718,-0.000836,0.01234,-0.06436,0.04755,-0.110795,-0.053626,-0.074346,0.024567,-0.051774,-0.047241,-0.067208,-0.056201,0.025867,0.047713,0.012202,0.000605,-0.018574,-0.040199,-0.099848,-0.164854,-0.131302,-0.209718,-0.075961,-0.176142,-0.289867,-0.075072,-0.239753,-0.042609,-0.209904,-0.106911,-0.137401,-0.050583,-0.138589,-0.054129,-0.003184,-0.046299,-0.026434,-0.158978,-0.170529,-0.316651,-0.199379,-0.198904,-0.116337,-0.1073,-0.399313,-0.361895,-0.197068,-0.015878,-0.059867,-0.061934,-0.079847,-0.094111,-0.045168
-0.069887,-0.183749,-0.191245,-0.248346,-0.123361,-0.235029,-0.214278,-0.068722,-0.24738,-0.055971,-0.134768,-0.210253,-0.15442,-0.107547,-0.081668,-0.09776,0.003501,-0.046317,-0.039374,-0.096175,-0.220133,-0.208349,-0.147462,-0.126921,-0.142435,-0.057763,-0.354602,-0.301798,-0.141774,-0.044017,-0.110317,-0.077902,-0.083551,-0.078872,-0.008852,-0.034585,0.017279,0.062447,0.039935,0.046473,0.054408,-0.079067,-0.009092,0.004677,0.011493,-0.075843,0.106566,0.019016,0.053576,-0.056633,0.042071,-0.009064,-0.000563,0.012363,-0.065386,0.048007,-0.11186,-0.053484,-0.076047,0.025416,-0.051431,-0.046836,-0.072618,-0.055773,0.026757,0.047819,0.012922,0.001714,-0.018049,-0.039698,-0.104473,-0.16647,-0.128798,-0.208411,-0.076888,-0.18062,-0.293345,-0.077814,-0.242703,-0.044478,-0.210611,-0.103688,-0.135404,-0.053971,-0.138301,-0.055689,-0.005563,-0.046881,-0.027011,-0.161561,-0.172126,-0.320209,-0.200946,-0.202968,-0.117018,-0.109194,-0.401438,-0.374416,-0.197547,-0.01726,-0.062498,-0.064981,-0.081838,-0.09692,-0.04855
-0.072957,-0.185046,-0.189907,-0.247529,-0.12447,-0.239783,-0.217388,-0.071843,-0.251989,-0.058152,-0.134757,-0.209943,-0.154554,-0.110789,-0.082108,-0.099068,0.001526,-0.04713,-0.040009,-0.097744,-0.222169,-0.210735,-0.149109,-0.129243,-0.143884,-0.059933,-0.357034,-0.308782,-0.142555,-0.04628,-0.113014,-0.081581,-0.086586,-0.082097,-0.012645,-0.036356,0.017149,0.063527,0.04057,0.04667,0.054881,-0.079346,-0.008656,0.00654,0.011846,-0.076249,0.109739,0.021351,0.05348,-0.055766,0.041899,-0.009409,-0.000306,0.012335,-0.066398,0.048467,-0.112884,-0.053372,-0.077716,0.026228,-0.051081,-0.046383,-0.078027,-0.055308,0.02764,0.047934,0.013629,0.002823,-0.017481,-0.039155,-0.109312,-0.167898,-0.12638,-0.20696,-0.0778,-0.184902,-0.296734,-0.080499,-0.245449,-0.046306,-0.211005,-0.100204,-0.133204,-0.057309,-0.137874,-0.057168,-0.007884,-0.047436,-0.027674,-0.164142,-0.173702,-0.323619,-0.202481,-0.20696,-0.117656,-0.111015,-0.403417,-0.386808,-0.197863,-0.01864,-0.065079,-0.067953,-0.083763,-0.099578,-0.0518
-0.076053,-0.186193,-0.188585,-0.246631,-0.125564,-0.244349,-0.220408,-0.074931,-0.2564,-0.060267,-0.134524,-0.209484,-0.154473,-0.113923,-0.082426,-0.100287,-0.000389,-0.047899,-0.040677,-0.099316,-0.224182,-0.213009,-0.150687,-0.131512,-0.145249,-0.062025,-0.359357,-0.315619,-0.143209,-0.048526,-0.115663,-0.085165,-0.08955,-0.085205,-0.01634,-0.03828,0.017052,0.064534,0.041268,0.046872,0.055371,-0.079621,-0.008189,0.008429,0.012177,-0.076528,0.113019,0.023662,0.053329,-0.054895,0.04172,-0.009753,-0.000068,0.012258,-0.067391,0.048929,-0.113863,-0.053294,-0.079346,0.026995,-0.050722,-0.045875,-0.083417,-0.05481,0.028515,0.048059,0.014323,0.003932,-0.016873,-0.038571,-0.114333,-0.169141,-0.124051,-0.205363,-0.078692,-0.188978,-0.300028,-0.083119,-0.247971,-0.048089,-0.211052,-0.096465,-0.130811,-0.060594,-0.137321,-0.058567,-0.010141,-0.047966,-0.028419,-0.166707,-0.175253,-0.326872,-0.20398,-0.210858,-0.118253,-0.112747,-0.405232,-0.399036,-0.198019,-0.020011,-0.067604,-0.070841,-0.085619,-0.102078,-0.054911
-0.079153,-0.18719,-0.187282,-0.245652,-0.126637,-0.248721,-0.223332,-0.077977,-0.260597,-0.06231,-0.134055,-0.208878,-0.154181,-0.116947,-0.082626,-0.101415,-0.002237,-0.048622,-0.041373,-0.100885,-0.226169,-0.215168,-0.152191,-0.133715,-0.146524,-0.064028,-0.36156,-0.32229,-0.143735,-0.050746,-0.118257,-0.088645,-0.092436,-0.088192,-0.01993,-0.040343,0.016984,0.065469,0.042028,0.047079,0.055878,-0.079894,-0.007691,0.010341,0.012486,-0.076665,0.1164,0.025944,0.053124,-0.054027,0.041528,-0.010093,0.00015,0.012132,-0.068356,0.049393,-0.114794,-0.053247,-0.080928,0.027713,-0.050348,-0.045306,-0.088771,-0.05428,0.02938,0.04819,0.015007,0.005037,-0.016225,-0.037947,-0.119496,-0.170206,-0.121813,-0.203624,-0.079558,-0.192843,-0.303226,-0.085668,-0.250256,-0.049825,-0.210719,-0.092478,-0.128237,-0.063823,-0.136653,-0.059887,-0.01233,-0.048471,-0.029242,-0.169241,-0.176776,-0.329962,-0.205438,-0.214644,-0.118811,-0.114376,-0.406866,-0.411062,-0.198014,-0.021366,-0.070067,-0.073639,-0.087398,-0.104416,-0.057878
-0.082233,-0.188041,-0.185999,-0.244592,-0.127683,-0.252892,-0.226155,-0.080975,-0.26456,-0.064278,-0.133334,-0.208127,-0.153684,-0.119861,-0.082714,-0.102447,-0.004017,-0.049298,-0.042096,-0.102441,-0.228124,-0.217206,-0.153617,-0.135841,-0.147707,-0.065929,-0.363632,-0.32878,-0.144132,-0.052932,-0.120789,-0.092017,-0.095235,-0.091051,-0.023407,-0.04253,0.016941,0.066333,0.042848,0.047288,0.0564,-0.080168,-0.007164,0.012272,0.012768,-0.076645,0.119878,0.02819,0.052866,-0.053168,0.041316,-0.010429,0.000346,0.011958,-0.06929,0.049859,-0.115676,-0.053234,-0.082457,0.028376,-0.049958,-0.044672,-0.094072,-0.05372,0.030231,0.048327,0.015679,0.006138,-0.015537,-0.037286,-0.124763,-0.171099,-0.119666,-0.201744,-0.080395,-0.196492,-0.306323,-0.088139,-0.252289,-0.05151,-0.209979,-0.08825,-0.125494,-0.066995,-0.135883,-0.061131,-0.014445,-0.048951,-0.030138,-0.171731,-0.178266,-0.332882,-0.20685,-0.218298,-0.119331,-0.115887,-0.408305,-0.422852,-0.197852,-0.022701,-0.072462,-0.076337,-0.089097,-0.106588,-0.060693
-0.085268,-0.188745,-0.184737,-0.243452,-0.128696,-0.256858,-0.228872,-0.083915,-0.268276,-0.066166,-0.132351,-0.207237,-0.15299,-0.122665,-0.082694,-0.103379,-0.005723,-0.049925,-0.042841,-0.103978,-0.230046,-0.21912,-0.154961,-0.137877,-0.148794,-0.067719,-0.365564,-0.335071,-0.144401,-0.055076,-0.12325,-0.095271,-0.097942,-0.093779,-0.026764,-0.044823,0.016921,0.067131,0.043728,0.047498,0.056937,-0.080443,-0.006611,0.014216,0.013022,-0.076457,0.123446,0.030394,0.05256,-0.052326,0.04108,-0.010759,0.000518,0.011738,-0.070184,0.050326,-0.116506,-0.053252,-0.083926,0.028979,-0.049549,-0.043968,-0.099304,-0.053134,0.031067,0.048467,0.016342,0.007233,-0.01481,-0.036588,-0.13009,-0.171824,-0.117606,-0.199724,-0.081198,-0.199921,-0.309316,-0.090526,-0.25406,-0.053143,-0.208808,-0.083791,-0.122595,-0.070104,-0.135021,-0.0623,-0.016482,-0.049407,-0.031103,-0.174162,-0.17972,-0.335626,-0.208213,-0.221803,-0.119815,-0.117268,-0.409532,-0.434375,-0.197534,-0.024009,-0.074783,-0.07893,-0.090709,-0.108589,-0.063351
-0.088232,-0.189306,-0.183494,-0.242232,-0.129671,-0.260617,-0.231479,-0.086791,-0.271731,-0.06797,-0.131095,-0.206211,-0.152105,-0.125358,-0.082571,-0.104209,-0.007353,-0.050504,-0.043603,-0.105487,-0.23193,-0.220904,-0.156221,-0.139815,-0.149783,-0.06939,-0.367347,-0.34115,-0.144542,-0.057168,-0.125633,-0.098403,-0.10055,-0.09637,-0.029993,-0.047203,0.016918,0.067865,0.044664,0.047707,0.057489,-0.080722,-0.006032,0.016169,0.013247,-0.076089,0.127097,0.032552,0.05221,-0.051508,0.040813,-0.011081,0.000665,0.011473,-0.071035,0.050794,-0.117281,-0.0533,-0.085329,0.029518,-0.049118,-0.043191,-0.104452,-0.052522,0.031885,0.048608,0.016996,0.00832,-0.014047,-0.035855,-0.135435,-0.172388,-0.11563,-0.197568,-0.081964,-0.203128,-0.312202,-0.092823,-0.255562,-0.054722,-0.207184,-0.079114,-0.119553,-0.073148,-0.134079,-0.063396,-0.018434,-0.049839,-0.03213,-0.176522,-0.181136,-0.338185,-0.209521,-0.225145,-0.120264,-0.118508,-0.410538,-0.445602,-0.197064,-0.025282,-0.077026,-0.081407,-0.09223,-0.110417,-0.065848
-0.0911,-0.189724,-0.182271,-0.240934,-0.130601,-0.264165,-0.233972,-0.089596,-0.274913,-0.069688,-0.129561,-0.205055,-0.151041,-0.127939,-0.08235,-0.104931,-0.008902,-0.051033,-0.044379,-0.106961,-0.233773,-0.222554,-0.157393,-0.141644,-0.15067,-0.070934,-0.368973,-0.347004,-0.144555,-0.059199,-0.127932,-0.101406,-0.103052,-0.09882,-0.033088,-0.049651,0.01693,0.06854,0.045655,0.047912,0.058055,-0.081006,-0.00543,0.018124,0.013441,-0.075531,0.130825,0.034658,0.051819,-0.050717,0.040511,-0.011395,0.000784,0.011165,-0.071837,0.051262,-0.117999,-0.053378,-0.086663,0.029991,-0.048664,-0.042337,-0.109501,-0.051888,0.032684,0.048748,0.017642,0.009396,-0.013247,-0.03509,-0.140751,-0.172793,-0.113731,-0.19528,-0.082689,-0.20611,-0.314978,-0.095026,-0.256789,-0.056247,-0.205092,-0.07423,-0.116382,-0.07612,-0.133068,-0.06442,-0.020297,-0.050249,-0.033214,-0.178798,-0.182511,-0.340554,-0.210771,-0.228307,-0.120679,-0.119598,-0.41131,-0.456505,-0.196443,-0.026515,-0.079184,-0.083763,-0.093655,-0.112067,-0.068178
-0.093847,-0.189999,-0.181064,-0.239558,-0.131482,-0.267503,-0.236347,-0.09232,-0.277811,-0.071317,-0.127744,-0.203775,-0.149805,-0.130408,-0.082035,-0.105543,-0.010367,-0.051511,-0.045164,-0.108393,-0.235572,-0.224066,-0.158476,-0.143355,-0.151453,-0.072345,-0.370434,-0.352623,-0.144442,-0.061159,-0.130139,-0.104272,-0.105441,-0.101124,-0.036042,-0.052147,0.016953,0.069162,0.046696,0.048112,0.058634,-0.081296,-0.004807,0.020073,0.013601,-0.074777,0.134619,0.036708,0.051393,-0.049961,0.040169,-0.011698,0.000874,0.010816,-0.072586,0.05173,-0.118659,-0.053484,-0.087923,0.030394,-0.048185,-0.041406,-0.114438,-0.051233,0.03346,0.048886,0.018282,0.010462,-0.012413,-0.034295,-0.145994,-0.173046,-0.111902,-0.192862,-0.08337,-0.208869,-0.317643,-0.097128,-0.257738,-0.057716,-0.202521,-0.069155,-0.113097,-0.079015,-0.131996,-0.065373,-0.022065,-0.050636,-0.034348,-0.180979,-0.183842,-0.342725,-0.211959,-0.231278,-0.121059,-0.12053,-0.41184,-0.467061,-0.195675,-0.027699,-0.081253,-0.08599,-0.094979,-0.113537,-0.070337
-0.096447,-0.190131,-0.17987,-0.238105,-0.132308,-0.270631,-0.2386,-0.094958,-0.280418,-0.072856,-0.125642,-0.202377,-0.148411,-0.132766,-0.081631,-0.10604,-0.011742,-0.051938,-0.045953,-0.109775,-0.237325,-0.225435,-0.159468,-0.144941,-0.152131,-0.073617,-0.371725,-0.357997,-0.144204,-0.06304,-0.132248,-0.106998,-0.107711,-0.103279,-0.03885,-0.05467,0.016982,0.069736,0.047785,0.048303,0.059227,-0.081591,-0.004166,0.02201,0.013726,-0.07382,0.138472,0.038696,0.050938,-0.049243,0.039782,-0.011989,0.000935,0.010427,-0.073278,0.052197,-0.119258,-0.053614,-0.089105,0.030727,-0.047681,-0.040397,-0.119251,-0.05056,0.034211,0.04902,0.018917,0.011514,-0.011545,-0.033473,-0.151118,-0.173149,-0.110134,-0.19032,-0.084005,-0.211405,-0.320192,-0.099125,-0.258408,-0.05913,-0.199462,-0.063905,-0.109715,-0.081828,-0.130875,-0.066257,-0.023731,-0.051003,-0.035526,-0.183053,-0.185128,-0.344694,-0.213083,-0.234046,-0.121404,-0.121298,-0.412122,-0.477248,-0.194765,-0.028829,-0.083227,-0.088081,-0.096197,-0.114824,-0.072323
-0.098877,-0.19012,-0.178687,-0.236575,-0.133075,-0.273552,-0.24073,-0.097502,-0.282726,-0.074304,-0.123256,-0.20087,-0.146869,-0.13501,-0.081143,-0.106418,-0.013023,-0.052314,-0.046741,-0.111103,-0.239029,-0.226657,-0.16037,-0.146395,-0.152699,-0.074746,-0.372842,-0.363118,-0.143843,-0.064833,-0.134251,-0.109575,-0.109856,-0.10528,-0.041506,-0.057201,0.017015,0.070269,0.048917,0.048483,0.059833,-0.081893,-0.00351,0.023926,0.013816,-0.072659,0.142372,0.040617,0.050459,-0.048567,0.039346,-0.012266,0.000965,0.010002,-0.073909,0.052663,-0.119795,-0.053768,-0.090206,0.030987,-0.047151,-0.039309,-0.123927,-0.049873,0.034937,0.049149,0.019547,0.012551,-0.010647,-0.032626,-0.156078,-0.173105,-0.108418,-0.187658,-0.084593,-0.213719,-0.322623,-0.101012,-0.2588,-0.060488,-0.195915,-0.058497,-0.106252,-0.084551,-0.129711,-0.067072,-0.025289,-0.051349,-0.036739,-0.185012,-0.186367,-0.346452,-0.214138,-0.236601,-0.121712,-0.121898,-0.41215,-0.487046,-0.193715,-0.029896,-0.085103,-0.090028,-0.097304,-0.115928,-0.074132
-0.101113,-0.189964,-0.177511,-0.234971,-0.133778,-0.276268,-0.242733,-0.099944,-0.284729,-0.075661,-0.120589,-0.199261,-0.145194,-0.137141,-0.080575,-0.106674,-0.014205,-0.052638,-0.047522,-0.112369,-0.240682,-0.227727,-0.161181,-0.147709,-0.153157,-0.07573,-0.373779,-0.36798,-0.143359,-0.066528,-0.136144,-0.112,-0.11187,-0.107125,-0.044004,-0.05972,0.017048,0.070768,0.050089,0.048648,0.060452,-0.082202,-0.00284,0.025812,0.013868,-0.071292,0.14631,0.042465,0.049963,-0.047937,0.038856,-0.012526,0.000964,0.009543,-0.074476,0.053126,-0.120268,-0.053942,-0.091225,0.031175,-0.046595,-0.038143,-0.128456,-0.049174,0.035634,0.04927,0.020174,0.013572,-0.00972,-0.031758,-0.160832,-0.172916,-0.106743,-0.184882,-0.085131,-0.215816,-0.324935,-0.102784,-0.258918,-0.061792,-0.191881,-0.052951,-0.102729,-0.087178,-0.128512,-0.067818,-0.026731,-0.051674,-0.037979,-0.186845,-0.187556,-0.347996,-0.215123,-0.238934,-0.121982,-0.122325,-0.411922,-0.496436,-0.192533,-0.030893,-0.086874,-0.091825,-0.098298,-0.116845,-0.075762
-0.103132,-0.18966,-0.176336,-0.233292,-0.134413,-0.278783,-0.244608,-0.102277,-0.286424,-0.076925,-0.117647,-0.197559,-0.1434,-0.139157,-0.079931,-0.106805,-0.015279,-0.05291,-0.048291,-0.113569,-0.242282,-0.228643,-0.161902,-0.148879,-0.153501,-0.076565,-0.374533,-0.372576,-0.142757,-0.068116,-0.137918,-0.114265,-0.113748,-0.10881,-0.046339,-0.062207,0.017077,0.071238,0.051294,0.048794,0.061084,-0.082518,-0.002161,0.027658,0.013883,-0.069721,0.150274,0.044234,0.049457,-0.047355,0.038309,-0.012769,0.000932,0.009054,-0.074977,0.053587,-0.120676,-0.054135,-0.092158,0.031291,-0.046014,-0.036902,-0.132826,-0.048467,0.036303,0.049383,0.020799,0.014574,-0.008768,-0.030872,-0.165339,-0.172582,-0.105098,-0.181998,-0.085619,-0.217699,-0.327126,-0.104437,-0.258766,-0.063042,-0.187368,-0.047286,-0.099167,-0.089699,-0.127285,-0.068495,-0.028049,-0.051978,-0.039237,-0.188547,-0.188695,-0.349319,-0.216037,-0.241036,-0.122211,-0.12258,-0.411435,-0.505402,-0.191224,-0.031814,-0.088535,-0.093466,-0.099175,-0.117577,-0.077211
-0.104914,-0.189205,-0.175158,-0.231542,-0.134976,-0.281102,-0.246353,-0.104493,-0.287808,-0.078097,-0.114438,-0.195775,-0.141504,-0.141056,-0.079216,-0.106806,-0.01624,-0.05313,-0.049043,-0.114699,-0.243826,-0.229399,-0.162534,-0.149899,-0.15373,-0.077252,-0.375104,-0.376902,-0.142037,-0.069591,-0.139569,-0.116366,-0.115485,-0.11033,-0.048506,-0.064644,0.017101,0.071688,0.052528,0.04892,0.061729,-0.08284,-0.001474,0.029456,0.01386,-0.06795,0.15425,0.045916,0.048948,-0.046822,0.037701,-0.012993,0.000869,0.008538,-0.07541,0.054046,-0.121017,-0.054344,-0.093004,0.031335,-0.045408,-0.035587,-0.137027,-0.047758,0.036941,0.049488,0.021421,0.015554,-0.007793,-0.029972,-0.169559,-0.172104,-0.103471,-0.179013,-0.086056,-0.219373,-0.329193,-0.105966,-0.258352,-0.064237,-0.182387,-0.041525,-0.095588,-0.092108,-0.126038,-0.069104,-0.029234,-0.052262,-0.040505,-0.190109,-0.18978,-0.350416,-0.216879,-0.242902,-0.122395,-0.12266,-0.410691,-0.513929,-0.189795,-0.032651,-0.090082,-0.094944,-0.099931,-0.118123,-0.078478
-0.106441,-0.188595,-0.173973,-0.229722,-0.135463,-0.283232,-0.247968,-0.106585,-0.288879,-0.079178,-0.110972,-0.193918,-0.139522,-0.142837,-0.078434,-0.106674,-0.01708,-0.053298,-0.049772,-0.115753,-0.245313,-0.229993,-0.16308,-0.150764,-0.153841,-0.077788,-0.375489,-0.380955,-0.141202,-0.070945,-0.141091,-0.118296,-0.117075,-0.111684,-0.050501,-0.067014,0.017114,0.072122,0.053785,0.04902,0.062387,-0.083167,-0.000782,0.031195,0.013798,-0.065983,0.158227,0.047505,0.048444,-0.04634,0.03703,-0.013197,0.000775,0.007999,-0.075772,0.054501,-0.12129,-0.054568,-0.093761,0.031311,-0.044779,-0.034203,-0.14105,-0.047051,0.037547,0.049583,0.022042,0.01651,-0.006801,-0.029062,-0.173455,-0.171481,-0.101851,-0.175937,-0.086443,-0.220845,-0.331135,-0.107367,-0.257684,-0.06538,-0.176955,-0.03569,-0.092017,-0.094394,-0.124774,-0.069644,-0.030277,-0.052523,-0.041773,-0.191526,-0.190812,-0.351283,-0.217648,-0.244525,-0.12253,-0.122567,-0.409692,-0.522005,-0.188253,-0.033398,-0.091508,-0.096254,-0.100565,-0.118485,-0.079563
-0.107693,-0.187826,-0.172774,-0.227835,-0.13587,-0.285179,-0.249452,-0.108545,-0.289637,-0.080168,-0.107261,-0.191999,-0.137473,-0.144498,-0.077591,-0.106407,-0.017789,-0.053413,-0.050471,-0.11673,-0.246741,-0.230421,-0.163542,-0.151472,-0.153833,-0.078176,-0.375689,-0.384731,-0.140257,-0.072171,-0.142478,-0.120051,-0.118514,-0.112868,-0.052321,-0.0693,0.017116,0.072548,0.055057,0.049091,0.063058,-0.083498,-0.000089,0.032865,0.013698,-0.06383,0.162191,0.04899,0.04795,-0.045909,0.036291,-0.01338,0.000651,0.007441,-0.076064,0.054952,-0.121494,-0.054804,-0.094428,0.031219,-0.044126,-0.032752,-0.144885,-0.046353,0.038122,0.049668,0.02266,0.017438,-0.005795,-0.028147,-0.176993,-0.17071,-0.100226,-0.172778,-0.086779,-0.222122,-0.33295,-0.108634,-0.256772,-0.066471,-0.171092,-0.029808,-0.088484,-0.096548,-0.123499,-0.070116,-0.031168,-0.052762,-0.043031,-0.192794,-0.191788,-0.351915,-0.218347,-0.2459,-0.122613,-0.122302,-0.408441,-0.529616,-0.18661,-0.034049,-0.09281,-0.097391,-0.101076,-0.118663,-0.080468
-0.108657,-0.186893,-0.171557,-0.225885,-0.136196,-0.286953,-0.250806,-0.110368,-0.290084,-0.08107,-0.103321,-0.19003,-0.135377,-0.146036,-0.07669,-0.106002,-0.018358,-0.053476,-0.051137,-0.117626,-0.248108,-0.230681,-0.163924,-0.152019,-0.153702,-0.078416,-0.375704,-0.388228,-0.139204,-0.073263,-0.143726,-0.121626,-0.119799,-0.11388,-0.053962,-0.071487,0.017104,0.072971,0.056338,0.049131,0.063742,-0.083833,0.000603,0.034456,0.01356,-0.061501,0.166128,0.050361,0.047476,-0.045529,0.035482,-0.013539,0.000498,0.006868,-0.076282,0.0554,-0.121628,-0.055051,-0.095003,0.031063,-0.043452,-0.031241,-0.148523,-0.045671,0.038664,0.049744,0.023276,0.018336,-0.004781,-0.027231,-0.180143,-0.16979,-0.098586,-0.169547,-0.087066,-0.223211,-0.334639,-0.109764,-0.255628,-0.06751,-0.164821,-0.023902,-0.085016,-0.098561,-0.122219,-0.070519,-0.031897,-0.052977,-0.044269,-0.193909,-0.192708,-0.352309,-0.218975,-0.247022,-0.122639,-0.121867,-0.406945,-0.536752,-0.184874,-0.0346,-0.093982,-0.09835,-0.101463,-0.118661,-0.081193
-0.109316,-0.185791,-0.170316,-0.223877,-0.136438,-0.288562,-0.25203,-0.112045,-0.290221,-0.081883,-0.099166,-0.188023,-0.133254,-0.147448,-0.075738,-0.105457,-0.018778,-0.053486,-0.051762,-0.11844,-0.249414,-0.230771,-0.164228,-0.152401,-0.153447,-0.078509,-0.375537,-0.391446,-0.138047,-0.074217,-0.144831,-0.123016,-0.120926,-0.114717,-0.055422,-0.073559,0.017075,0.073397,0.05762,0.049133,0.064438,-0.084169,0.001292,0.035958,0.013385,-0.059006,0.170022,0.051607,0.047027,-0.045199,0.034602,-0.013676,0.000319,0.006285,-0.076428,0.055845,-0.121691,-0.055308,-0.095486,0.030846,-0.042757,-0.029674,-0.151957,-0.045013,0.039172,0.049811,0.023888,0.019199,-0.003766,-0.02632,-0.182875,-0.168716,-0.096918,-0.166257,-0.087304,-0.224124,-0.336199,-0.110753,-0.254263,-0.068498,-0.158172,-0.018001,-0.081647,-0.100422,-0.120937,-0.070855,-0.032454,-0.053167,-0.045476,-0.194868,-0.19357,-0.352462,-0.219536,-0.247887,-0.122601,-0.121266,-0.405211,-0.543403,-0.18306,-0.035045,-0.09502,-0.099127,-0.101727,-0.118484,-0.081742
-0.109659,-0.184514,-0.169045,-0.221816,-0.136593,-0.290017,-0.253126,-0.113571,-0.290053,-0.08261,-0.094816,-0.185991,-0.131126,-0.148732,-0.074739,-0.104772,-0.019038,-0.053444,-0.052342,-0.11917,-0.250658,-0.230688,-0.16446,-0.152617,-0.153066,-0.078459,-0.375191,-0.394384,-0.13679,-0.075029,-0.145788,-0.124216,-0.121894,-0.115379,-0.0567,-0.075504,0.017028,0.073832,0.058896,0.049096,0.065148,-0.084506,0.001974,0.037362,0.013175,-0.056361,0.173858,0.052715,0.046611,-0.044919,0.033649,-0.013789,0.000114,0.005698,-0.076501,0.056285,-0.121681,-0.055573,-0.095874,0.030572,-0.042043,-0.028057,-0.155178,-0.044389,0.039648,0.04987,0.024496,0.020023,-0.002756,-0.025419,-0.185163,-0.167486,-0.095213,-0.16292,-0.087497,-0.224869,-0.337632,-0.111597,-0.252691,-0.069435,-0.151176,-0.012133,-0.078411,-0.102121,-0.119658,-0.071123,-0.032827,-0.053329,-0.046644,-0.19567,-0.194373,-0.352369,-0.220033,-0.248491,-0.122494,-0.120502,-0.403247,-0.549562,-0.181179,-0.035381,-0.095918,-0.09972,-0.101871,-0.118135,-0.082118
